run_id,key,value,step,timestamp
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,0,0,1667667376
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,0.0302289891988039,1,1667667376
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,0.08972816169261932,2,1667667376
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,0.1592334657907486,3,1667667376
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,0.27957555651664734,4,1667667377
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,0.42822694778442383,5,1667667377
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,0.5980939865112305,6,1667667377
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,0.7419144511222839,7,1667667377
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,0.9058136940002441,8,1667667378
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.0897566080093384,9,1667667378
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.2972915172576904,10,1667667378
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.501436710357666,11,1667667378
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.6707797050476074,12,1667667379
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.800136685371399,13,1667667379
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.9146455526351929,14,1667667379
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.037475347518921,15,1667667379
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.1299750804901123,16,1667667380
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.180934190750122,17,1667667380
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.2064173221588135,18,1667667380
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.2155096530914307,19,1667667380
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.2156965732574463,20,1667667380
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.205503225326538,21,1667667381
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.188490152359009,22,1667667381
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.166616439819336,23,1667667381
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.0810561180114746,24,1667667381
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.9756592512130737,25,1667667382
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.8786293268203735,26,1667667382
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.7835512161254883,27,1667667382
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.7106847763061523,28,1667667382
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.6465920209884644,29,1667667382
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.6142665147781372,30,1667667383
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.6139612197875977,31,1667667383
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.6409732103347778,32,1667667383
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.6660889387130737,33,1667667383
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.7090576887130737,34,1667667384
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.7694631814956665,35,1667667384
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.837785005569458,36,1667667384
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,1.9192413091659546,37,1667667384
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.00996732711792,38,1667667384
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.0996763706207275,39,1667667385
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.182408094406128,40,1667667385
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.2378365993499756,41,1667667385
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.26145601272583,42,1667667385
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.256523847579956,43,1667667386
e311b12b6a2345f3b8b8674d03927a7a,Correct prime,2.2199795246124268,44,1667667386
